task_name,program,search_time,evaluation_time,nb_programs,cumulative_probability,probability
(AND (EVEN_1 IS_PYRAMID) (EVEN_2 IS_YELLOW IS_WEDGE)),(AND (AT_LEAST_1 2 IS_WEDGE) (MORE_THAN IS_YELLOW IS_BLOCK) var0),0.46916797700396273,2.024552460963605,6051,0.8540680053292377,1.0297777251968917e-05
(AND (EVEN_1 IS_PYRAMID) (EVEN_2 IS_YELLOW IS_WEDGE)),(AND (EVEN_1 IS_WEDGE) (MORE_THAN IS_YELLOW IS_BLOCK) var0),0.5322754230373903,2.252393594935711,6966,0.8627043250688085,8.69173546723046e-06
(OR (ODD_1 IS_UPRIGHT) (MORE_THAN IS_FLAT IS_CHEESECAKE)),(OR (ODD_1 IS_UPRIGHT) (MORE_THAN IS_FLAT IS_BLOCK) var0),0.5683560030329318,0.7904368239960604,7950,0.8705754531536275,7.419827006738166e-06
(OR (ODD_1 IS_UPRIGHT) (MORE_THAN IS_FLAT IS_CHEESECAKE)),(OR (ODD_1 IS_UPRIGHT) (MORE_THAN IS_FLAT IS_CHEESECAKE) var0),2.4009789020437893,4.426819347998389,35576,0.9467290681430544,1.0978049973720928e-06
(OR (ODD_1 IS_UPRIGHT) (MORE_THAN IS_FLAT IS_CHEESECAKE)),(OR (ODD_2 IS_VERTICAL IS_UPRIGHT) (MORE_THAN IS_FLAT IS_BLOCK) var0),27.91692150099152,48.78108465402056,402029,0.9885966582160448,1.1669722186044175e-08
(OR (ODD_1 IS_UPRIGHT) (MORE_THAN IS_FLAT IS_CHEESECAKE)),(OR (ODD_2 IS_VERTICAL IS_UPRIGHT) (MORE_THAN IS_FLAT IS_CHEESECAKE) var0),104.5860043961884,160.88211694736492,1561456,0.9934421987730365,1.726600811871915e-09
(MORE_THAN IS_RED IS_BLUE),(MORE_THAN IS_RED IS_BLUE var0),0.0007843810017220676,0.002360462997785362,16,0.09747895932911069,0.0035631172950890853
(MORE_THAN IS_RED IS_BLUE),(OR (EXACTLY_1 3 IS_PYRAMID) (MORE_THAN IS_RED IS_BLUE) var0),4.079047958131014,8.393945461968542,61288,0.9647773543321219,4.508164225208203e-07
(MORE_THAN IS_RED IS_BLUE),(OR (AT_LEAST_1 3 IS_RED) (MORE_THAN IS_RED IS_BLUE) var0),4.35632191314744,8.964354687976993,65470,0.9665518922250705,3.9997865465113376e-07
(MORE_THAN IS_RED IS_BLUE),(OR (EXACTLY_1 2 IS_CHEESECAKE) (MORE_THAN IS_RED IS_BLUE) var0),4.926590391101854,11.044921438968231,74636,0.969802251255332,3.1291331979211184e-07
(MORE_THAN IS_RED IS_BLUE),(OR (EVEN_1 IS_CHEESECAKE) (MORE_THAN IS_RED IS_BLUE) var0),5.534299488142096,12.26180027101509,84394,0.9725149932169934,2.4616155010493117e-07
(MORE_THAN IS_RED IS_BLUE),(OR (EXACTLY_1 3 IS_CHEESECAKE) (MORE_THAN IS_RED IS_BLUE) var0),5.735530163167823,12.669522740017783,87557,0.9732667223031141,2.291716122570093e-07
(MORE_THAN IS_RED IS_BLUE),(OR (EXACTLY_1 3 IS_UPSIDE_DOWN) (MORE_THAN IS_RED IS_BLUE) var0),6.807401283207582,14.776614552114552,104518,0.9765247360673394,1.6132866472202986e-07
(MORE_THAN IS_RED IS_BLUE),(OR (AT_LEAST_1 2 IS_CHEESECAKE) (MORE_THAN IS_RED IS_BLUE) var0),6.859278501208792,14.878990456116298,105243,0.9766408982336252,1.591117944855883e-07
(MORE_THAN IS_RED IS_BLUE),(AND (AT_LEAST_1 1 IS_RED) (MORE_THAN IS_RED IS_BLUE) var0),7.23643049122802,15.623983183105338,111303,0.9775517679447248,1.416807116239699e-07
(MORE_THAN IS_RED IS_BLUE),(OR (EXACTLY_1 3 IS_FLAT) (MORE_THAN IS_RED IS_BLUE) var0),8.137261484258488,17.237736997089996,125320,0.9793115285069673,1.1106929609535126e-07
(MORE_THAN IS_PYRAMID IS_YELLOW),(MORE_THAN IS_PYRAMID IS_YELLOW var0),0.0018754110033114557,0.005965944002127799,43,0.18453967976245897,0.0027827324222661704
(MORE_THAN IS_PYRAMID IS_YELLOW),(OR (EVEN_1 IS_BLUE) (MORE_THAN IS_PYRAMID IS_YELLOW) var0),0.47274598802323453,0.8619631849978759,6670,0.8600617501226515,9.16214426360459e-06
(MORE_THAN IS_PYRAMID IS_YELLOW),(OR (EVEN_1 IS_YELLOW) (MORE_THAN IS_PYRAMID IS_YELLOW) var0),0.5621081790213793,1.0851479020002444,7991,0.8708785641608918,7.372489845687272e-06
(MORE_THAN IS_PYRAMID IS_YELLOW),(OR (EXACTLY_1 2 IS_BLUE) (MORE_THAN IS_PYRAMID IS_YELLOW) var0),0.7670183499940322,1.6482381530113344,11106,0.8898327934349125,5.06145988416926e-06
(MORE_THAN IS_PYRAMID IS_YELLOW),(OR (ODD_1 IS_UPSIDE_DOWN) (MORE_THAN IS_PYRAMID IS_YELLOW) var0),0.7726966019981774,1.662947048012029,11189,0.8902512919178367,5.0218485082785e-06
(MORE_THAN IS_PYRAMID IS_YELLOW),(OR (EXACTLY_1 3 IS_PYRAMID) (MORE_THAN IS_PYRAMID IS_YELLOW) var0),0.8786174089636916,1.968094481972912,12793,0.8977402340622236,4.339108823373943e-06
(MORE_THAN IS_PYRAMID IS_YELLOW),(OR (AT_LEAST_1 3 IS_WEDGE) (MORE_THAN IS_PYRAMID IS_YELLOW) var0),0.9746308179946936,3.0471156219582554,14245,0.9036604236011425,3.824686748508448e-06
(MORE_THAN IS_PYRAMID IS_YELLOW),(OR (EXACTLY_1 2 IS_CHEESECAKE) (MORE_THAN IS_PYRAMID IS_YELLOW) var0),1.1551561369533374,3.515813929959222,17106,0.9133812417003242,3.0117925611050407e-06
(MORE_THAN IS_PYRAMID IS_YELLOW),(OR (EXACTLY_1 3 IS_BLOCK) (MORE_THAN IS_PYRAMID IS_YELLOW) var0),1.233489089951945,3.712787958960689,18356,0.9169857302404391,2.756248568902934e-06
(MORE_THAN IS_PYRAMID IS_YELLOW),(OR (EVEN_1 IS_CHEESECAKE) (MORE_THAN IS_PYRAMID IS_YELLOW) var0),1.3692409069462883,4.0706810119691,20506,0.9224846761148783,2.3693055872334465e-06
(EVEN_1 IS_BLUE),(EVEN_1 IS_BLUE var0),0.004569966995404684,0.009207788000821893,94,0.297556273470664,0.0017631474583868839
(EVEN_1 IS_BLUE),(OR (EVEN_1 IS_BLUE) (EVEN_2 IS_BLUE IS_BLOCK) var0),0.290158729997529,0.3773936960233186,3566,0.8188482887045768,2.0306340717234017e-05
(EVEN_1 IS_BLUE),(OR (EVEN_1 IS_BLUE) (EVEN_1 IS_BLUE) var0),0.3104577639915078,0.4271540290219491,3746,0.8223632205745008,1.889287715447448e-05
(EVEN_1 IS_BLUE),(OR (EVEN_1 IS_BLUE) (EXACTLY_2 2 IS_BLUE IS_PYRAMID) var0),0.33449553799346177,0.48115236902867764,4048,0.827777073781823,1.712433298362801e-05
(EVEN_1 IS_BLUE),(OR (EVEN_1 IS_BLUE) (MORE_THAN IS_PYRAMID IS_PYRAMID) var0),0.34145301199714595,0.49576231003266,4146,0.8294292301359728,1.6619967422932187e-05
(EVEN_1 IS_BLUE),(OR (EVEN_1 IS_BLUE) (EVEN_2 IS_BLUE IS_PYRAMID) var0),0.38460365099854243,0.6225674580464329,4731,0.8383105113350849,1.3993505432339878e-05
(EVEN_1 IS_BLUE),(OR (EVEN_1 IS_BLUE) (MORE_THAN IS_BLOCK IS_BLOCK) var0),0.3934110270038218,0.6515390770455269,4861,0.8401006896833293,1.3520887478858565e-05
(EVEN_1 IS_BLUE),(AND (EVEN_1 IS_BLUE) (AT_LEAST_1 2 IS_BLUE) var0),0.4355367850039329,0.7641385580463975,5488,0.8479135274720737,1.1528147530430898e-05
(EVEN_1 IS_BLUE),(OR (EVEN_1 IS_BLUE) (MORE_THAN IS_BLUE IS_BLUE) var0),0.4588875880062915,0.8178698640476796,5846,0.8519076104916735,1.0774365949665065e-05
(EVEN_1 IS_BLUE),(OR (EVEN_1 IS_BLUE) (ODD_2 IS_RED IS_CHEESECAKE) var0),0.4598571000078664,0.8260934070494841,5861,0.8520688880919627,1.0734253560958284e-05
(EXACTLY_2 3 IS_YELLOW IS_BLOCK),(AT_LEAST_1 3 IS_BLOCK var0),0.007352736001848825,0.023048326004754927,141,0.36974761776539156,0.0013042991787912033
(EXACTLY_2 3 IS_YELLOW IS_BLOCK),(AT_LEAST_2 3 IS_YELLOW IS_BLOCK var0),0.010470181001437595,0.028100507005547115,187,0.42318407929108465,0.0010221953297178499
(EXACTLY_2 3 IS_YELLOW IS_BLOCK),(AT_LEAST_2 2 IS_YELLOW IS_BLOCK var0),0.013598233002994675,0.03524122800172336,235,0.46674092968590264,0.0008402385856362277
(EXACTLY_2 3 IS_YELLOW IS_BLOCK),(AT_LEAST_1 3 IS_YELLOW var0),0.013690415003111411,0.035917999000957934,236,0.46757605644836175,0.0008351267624591258
(EXACTLY_2 3 IS_YELLOW IS_BLOCK),(EXACTLY_2 3 IS_YELLOW IS_BLOCK var0),0.018236990001241793,0.0418873539993001,301,0.5135313611237484,0.0005948777300581313
(EXACTLY_2 3 IS_YELLOW IS_BLOCK),(OR (AT_LEAST_1 3 IS_BLOCK) (AT_LEAST_1 2 IS_WEDGE) var0),0.6583135139862861,1.3208095009995304,9121,0.87859714464995,6.3468150291423915e-06
(EXACTLY_2 3 IS_YELLOW IS_BLOCK),(OR (AT_LEAST_1 3 IS_BLOCK) (MORE_THAN IS_WEDGE IS_BLOCK) var0),0.693177728991941,1.423407544998554,9654,0.8818650818618096,5.949281445939766e-06
(EXACTLY_2 3 IS_YELLOW IS_BLOCK),(OR (AT_LEAST_1 3 IS_BLOCK) (MORE_THAN IS_BLUE IS_BLOCK) var0),0.7310655260107524,1.5294367950000378,10231,0.885188740528647,5.572421608111997e-06
(EXACTLY_2 3 IS_YELLOW IS_BLOCK),(OR (AT_LEAST_1 3 IS_BLOCK) (EVEN_2 IS_BLUE IS_BLOCK) var0),0.9051640990264787,2.0316162649933176,12628,0.8970190040294089,4.403750389361994e-06
(EXACTLY_2 3 IS_YELLOW IS_BLOCK),(OR (EXACTLY_1 3 IS_BLOCK) (EXACTLY_2 2 IS_BLUE IS_HORIZONTAL) var0),0.9371249220048412,2.1259894849863485,13143,0.8992368667252706,4.20949382180322e-06
(AND (ODD_1 IS_BLUE) (EXACTLY_2 2 IS_HORIZONTAL IS_PYRAMID)),(MORE_THAN IS_PYRAMID IS_UPRIGHT var0),0.0033370900000591064,0.010460908001732605,68,0.2467066077520176,0.0022114789242952074
(AND (ODD_1 IS_BLUE) (EXACTLY_2 2 IS_HORIZONTAL IS_PYRAMID)),(MORE_THAN IS_FLAT IS_RED var0),0.012842375997934141,0.032645939006215485,221,0.4548362197790095,0.000866871092489739
(AND (ODD_1 IS_BLUE) (EXACTLY_2 2 IS_HORIZONTAL IS_PYRAMID)),(AT_LEAST_2 2 IS_HORIZONTAL IS_PYRAMID var0),0.023050812998917536,0.05048732301474956,371,0.5495005487559182,0.0004529840963565506
(AND (ODD_1 IS_BLUE) (EXACTLY_2 2 IS_HORIZONTAL IS_PYRAMID)),(EVEN_2 IS_HORIZONTAL IS_PYRAMID var0),0.03652974400574749,0.06691000301907479,545,0.6103721190754933,0.00026526591681172174
(AND (ODD_1 IS_BLUE) (EXACTLY_2 2 IS_HORIZONTAL IS_PYRAMID)),(EVEN_2 IS_FLAT IS_PYRAMID var0),0.037436417005665135,0.06794606301900785,552,0.6122181269170939,0.00026124687847658425
(AND (ODD_1 IS_BLUE) (EXACTLY_2 2 IS_HORIZONTAL IS_PYRAMID)),(EXACTLY_2 2 IS_HORIZONTAL IS_PYRAMID var0),0.0493759000000864,0.07870163901225169,681,0.6416300945174631,0.00020252951509895797
(AND (ODD_1 IS_BLUE) (EXACTLY_2 2 IS_HORIZONTAL IS_PYRAMID)),(EXACTLY_2 2 IS_FLAT IS_PYRAMID var0),0.05174491499838041,0.08228581101138843,711,0.6475929705257727,0.00019530041303241402
(AND (ODD_1 IS_BLUE) (EXACTLY_2 2 IS_HORIZONTAL IS_PYRAMID)),(AT_LEAST_2 2 IS_FLAT IS_PYRAMID var0),0.17248078899774555,0.19511009898724296,2216,0.7806532367470723,4.064383922832154e-05
(AND (ODD_1 IS_BLUE) (EXACTLY_2 2 IS_HORIZONTAL IS_PYRAMID)),(OR (EVEN_1 IS_FLAT) (EXACTLY_2 2 IS_FLAT IS_PYRAMID) var0),0.3740632769777221,0.6153632579753321,4924,0.8409471175207317,1.3352407683900431e-05
(AND (ODD_1 IS_BLUE) (EXACTLY_2 2 IS_HORIZONTAL IS_PYRAMID)),(AND (ODD_1 IS_YELLOW) (EXACTLY_2 2 IS_FLAT IS_PYRAMID) var0),0.39131833497867774,0.6614882019812285,5196,0.8444360639000955,1.2324491459170319e-05
(AND (EVEN_1 IS_FLAT) (ODD_2 IS_UPRIGHT IS_BLOCK)),(OR (ODD_1 IS_UPRIGHT) (ODD_2 IS_YELLOW IS_UPSIDE_DOWN) var0),0.64627209201808,1.4202984640360228,9037,0.8780608520797095,6.418593211446812e-06
(AND (EVEN_1 IS_FLAT) (ODD_2 IS_UPRIGHT IS_BLOCK)),(AND (EVEN_1 IS_FLAT) (MORE_THAN IS_UPRIGHT IS_UPSIDE_DOWN) var0),0.9035977520015877,2.228405921997364,13158,0.8992999661342732,4.203090733391256e-06
(AND (EVEN_1 IS_FLAT) (ODD_2 IS_UPRIGHT IS_BLOCK)),(OR (AT_LEAST_1 3 IS_YELLOW) (ODD_1 IS_UPRIGHT) var0),0.9334001510187591,2.3151565660218694,13632,0.9012539793868342,4.040395348530751e-06
(AND (EVEN_1 IS_FLAT) (ODD_2 IS_UPRIGHT IS_BLOCK)),(OR (EXACTLY_1 3 IS_VERTICAL) (ODD_1 IS_UPRIGHT) var0),0.940044843016949,2.3365233440199518,13745,0.9017078252657058,3.996190403752634e-06
(AND (EVEN_1 IS_FLAT) (ODD_2 IS_UPRIGHT IS_BLOCK)),(OR (ODD_1 IS_UPRIGHT) (EXACTLY_2 2 IS_YELLOW IS_HORIZONTAL) var0),1.1102519559999564,2.8512001380322545,16503,0.9115199968664877,3.1641555783342504e-06
(AND (EVEN_1 IS_FLAT) (ODD_2 IS_UPRIGHT IS_BLOCK)),(AND (ODD_1 IS_VERTICAL) (MORE_THAN IS_UPRIGHT IS_UPSIDE_DOWN) var0),1.8416372859246621,5.096458970989261,27632,0.9362637492560468,1.5833776526611535e-06
(AND (EVEN_1 IS_FLAT) (ODD_2 IS_UPRIGHT IS_BLOCK)),(AND (ODD_1 IS_VERTICAL) (AT_LEAST_1 1 IS_UPRIGHT) var0),1.9420010259054834,5.427396629000214,29164,0.9385922714533604,1.463975939140969e-06
(AND (EVEN_1 IS_FLAT) (ODD_2 IS_UPRIGHT IS_BLOCK)),(AND (EVEN_1 IS_FLAT) (ODD_2 IS_UPRIGHT IS_BLOCK) var0),2.0640114938832994,5.784050184998705,31046,0.9412310802947219,1.3435318466862763e-06
(AND (EVEN_1 IS_FLAT) (ODD_2 IS_UPRIGHT IS_BLOCK)),(OR (ODD_1 IS_UPRIGHT) (MORE_THAN IS_CHEESECAKE IS_BLUE) var0),2.1929825948664075,7.076202479004678,33108,0.9438694326833545,1.2205121705991294e-06
(AND (EVEN_1 IS_FLAT) (ODD_2 IS_UPRIGHT IS_BLOCK)),(AND (EVEN_1 IS_FLAT) (AT_LEAST_2 1 IS_UPRIGHT IS_BLOCK) var0),2.4748911879160005,8.005874350988961,37559,0.9488133945637871,1.004309367211412e-06
(EITHER_OR 1 3),(EITHER_OR 1 3 var0),0.00017370899968227604,0.0011597250013437588,5,0.0539101118038453,0.00466496758601546
(EITHER_OR 1 3),(EITHER_OR 3 1 var0),0.0002539019997129799,0.0017191320011988864,7,0.06302120029626888,0.004464105306396886
(EITHER_OR 1 3),(AND (EITHER_OR 1 3) ODD var0),0.8811193189985715,1.4306492400246498,13405,0.9003280812667098,4.121468889696062e-06
(EITHER_OR 1 3),(AND (EITHER_OR 3 1) ODD var0),2.023413016012455,3.6330540660956103,30881,0.9410084335808524,1.3551520821917386e-06
(EITHER_OR 1 3),(OR (AT_LEAST_1 3 IS_WEDGE) (EITHER_OR 1 3) var0),2.9650236779725674,5.516777693094809,45675,0.9557817846226708,7.360952588103348e-07
(EITHER_OR 1 3),(OR (EITHER_OR 1 3) (EVEN_2 IS_BLUE IS_BLOCK) var0),3.296658005925565,6.170078497149007,50964,0.9593322461049328,6.134167345172384e-07
(EITHER_OR 1 3),(OR (EXACTLY_1 2 IS_CHEESECAKE) (EITHER_OR 1 3) var0),3.4189445539113876,6.404742924146376,52975,0.9605316168299224,5.796462246770749e-07
(EITHER_OR 1 3),(OR (EITHER_OR 1 3) (MORE_THAN IS_PYRAMID IS_PYRAMID) var0),3.7018057189297906,6.946294555135864,57456,0.9629534680866063,5.020582628018972e-07
(EITHER_OR 1 3),(OR (EVEN_1 IS_CHEESECAKE) (EITHER_OR 1 3) var0),3.9151605069155266,7.348240770155826,60892,0.9645977692557886,4.5599405379667354e-07
(EITHER_OR 1 3),(OR (EXACTLY_1 3 IS_CHEESECAKE) (EITHER_OR 1 3) var0),4.064873894927587,7.639118300126029,63292,0.965654477093896,4.245215893532015e-07
(MORE_THAN IS_PYRAMID IS_BLOCK),(MORE_THAN IS_PYRAMID IS_BLOCK var0),0.0006491090016425005,0.0027420020014687907,14,0.09029386387692155,0.003623571787831442
(MORE_THAN IS_PYRAMID IS_BLOCK),(OR (EVEN_1 IS_RED) (MORE_THAN IS_PYRAMID IS_BLOCK) var0),0.1676157790097932,0.12009318802120106,2235,0.7814212796139886,4.030960680269848e-05
(MORE_THAN IS_PYRAMID IS_BLOCK),(OR (EVEN_1 IS_PYRAMID) (MORE_THAN IS_PYRAMID IS_BLOCK) var0),0.19328479500472895,0.15469475202007743,2581,0.7937985173159278,3.2097365222435e-05
(MORE_THAN IS_PYRAMID IS_BLOCK),(OR (EVEN_1 IS_UPRIGHT) (MORE_THAN IS_PYRAMID IS_BLOCK) var0),0.19634549900365528,0.1594367690204308,2624,0.7951644520114877,3.149398670521379e-05
(MORE_THAN IS_PYRAMID IS_BLOCK),(OR (EVEN_1 IS_VERTICAL) (MORE_THAN IS_PYRAMID IS_BLOCK) var0),0.24226757198812265,0.21039515402117104,3244,0.8118748590866435,2.3059209716683273e-05
(MORE_THAN IS_PYRAMID IS_BLOCK),(OR (EXACTLY_1 2 IS_PYRAMID) (MORE_THAN IS_PYRAMID IS_BLOCK) var0),0.26475767900046776,0.2336497610212973,3568,0.8188888844590294,2.029523332654464e-05
(MORE_THAN IS_PYRAMID IS_BLOCK),(OR (EVEN_1 IS_WEDGE) (MORE_THAN IS_PYRAMID IS_BLOCK) var0),0.31695327799297957,0.3001357260172881,4333,0.8324397389790948,1.5557755043996168e-05
(MORE_THAN IS_PYRAMID IS_BLOCK),(OR (EXACTLY_1 3 IS_PYRAMID) (MORE_THAN IS_PYRAMID IS_BLOCK) var0),0.3268135499856726,0.3151730920162663,4493,0.8348723881073703,1.486383304381685e-05
(MORE_THAN IS_PYRAMID IS_BLOCK),(OR (EXACTLY_1 3 IS_BLOCK) (MORE_THAN IS_PYRAMID IS_BLOCK) var0),0.45665081599508994,0.5005863240239705,6482,0.8583138817261639,9.441666531787208e-06
(MORE_THAN IS_PYRAMID IS_BLOCK),(OR (EXACTLY_1 2 IS_WEDGE) (MORE_THAN IS_PYRAMID IS_BLOCK) var0),0.5368588219835146,0.6159855310206694,7710,0.8687667072725109,7.660961882911388e-06
(AT_LEAST_2 3 IS_YELLOW IS_BLOCK),(AT_LEAST_1 3 IS_BLOCK var0),0.007406861995150393,0.02262604399857082,141,0.36974761776539156,0.0013042991787912033
(AT_LEAST_2 3 IS_YELLOW IS_BLOCK),(AT_LEAST_2 3 IS_YELLOW IS_BLOCK var0),0.010020757998063345,0.029390909996436676,187,0.42318407929108465,0.0010221953297178499
(AT_LEAST_2 3 IS_YELLOW IS_BLOCK),(AT_LEAST_2 2 IS_YELLOW IS_BLOCK var0),0.01316906700230902,0.03850797899849567,235,0.46674092968590264,0.0008402385856362277
(AT_LEAST_2 3 IS_YELLOW IS_BLOCK),(AT_LEAST_1 3 IS_YELLOW var0),0.013213739001912472,0.03915317799874174,236,0.46757605644836175,0.0008351267624591258
(AT_LEAST_2 3 IS_YELLOW IS_BLOCK),(OR (AT_LEAST_1 3 IS_BLOCK) (MORE_THAN IS_PYRAMID IS_BLOCK) var0),0.6482046600076501,2.1855464130130713,8570,0.8749741792704511,6.806414307139089e-06
(AT_LEAST_2 3 IS_YELLOW IS_BLOCK),(OR (AT_LEAST_1 3 IS_BLOCK) (EXACTLY_2 2 IS_BLUE IS_PYRAMID) var0),1.0857573009870976,3.5581535040555536,14577,0.9049113773009807,3.713681804827328e-06
(AT_LEAST_2 3 IS_YELLOW IS_BLOCK),(OR (AT_LEAST_1 3 IS_BLOCK) (MORE_THAN IS_PYRAMID IS_PYRAMID) var0),1.1097460999853865,3.647788441046032,14933,0.9062138441538315,3.6043021748278197e-06
(AT_LEAST_2 3 IS_YELLOW IS_BLOCK),(OR (AT_LEAST_1 3 IS_YELLOW) (MORE_THAN IS_PYRAMID IS_BLOCK) var0),1.1167625919833881,3.6698510680471372,15030,0.9065621962501306,3.5766716036959667e-06
(AT_LEAST_2 3 IS_YELLOW IS_BLOCK),(OR (AT_LEAST_1 3 IS_BLOCK) (EVEN_2 IS_BLUE IS_PYRAMID) var0),1.2496743059818982,4.128120188046523,17012,0.9130970982856003,3.034712450377908e-06
(AT_LEAST_2 3 IS_YELLOW IS_BLOCK),(OR (AT_LEAST_1 3 IS_BLOCK) (MORE_THAN IS_BLOCK IS_BLOCK) var0),1.283367531966178,4.223306050044812,17504,0.9145640258262993,2.9322177899344134e-06
(EXACTLY_INTERACTION 2 (ON_TOP_OF IS_PYRAMID IS_RED)),(EVEN_INTERACTION (ON_TOP_OF IS_PYRAMID IS_RED) var0),0.056352710997998656,0.0956031140021878,742,0.6534382250414925,0.00018269444169195264
(EXACTLY_INTERACTION 2 (ON_TOP_OF IS_PYRAMID IS_RED)),(AT_LEAST_INTERACTION 1 (TOUCHING IS_PYRAMID IS_RED) var0),0.06984805899810453,0.11027819300488773,894,0.6781735378180982,0.00014584350548500522
(EXACTLY_INTERACTION 2 (ON_TOP_OF IS_PYRAMID IS_RED)),(AT_LEAST_INTERACTION 2 (TOUCHING IS_PYRAMID IS_RED) var0),0.08518455500143318,0.1290789700105961,1059,0.699851690884728,0.0001188369191992522
(EXACTLY_INTERACTION 2 (ON_TOP_OF IS_PYRAMID IS_RED)),(AT_LEAST_INTERACTION 1 (ON_TOP_OF IS_PYRAMID IS_RED) var0),0.15505180400759855,0.20866593001210276,1853,0.7637562184863421,5.290850723711679e-05
(EXACTLY_INTERACTION 2 (ON_TOP_OF IS_PYRAMID IS_RED)),(AT_LEAST_INTERACTION 2 (ON_TOP_OF IS_PYRAMID IS_RED) var0),0.18317682401175261,0.25632166201012296,2144,0.7776296712213903,4.3111168910683794e-05
(EXACTLY_INTERACTION 2 (ON_TOP_OF IS_PYRAMID IS_RED)),(EXACTLY_INTERACTION 2 (ON_TOP_OF IS_PYRAMID IS_RED) var0),0.22347045799688203,0.3292681840030127,2588,0.794022888171959,3.200940433713372e-05
(EXACTLY_INTERACTION 2 (ON_TOP_OF IS_PYRAMID IS_RED)),(AND (EVEN_1 IS_PYRAMID) (AT_LEAST_1 2 IS_RED) var0),0.24501166000209196,0.37022798400539614,2841,0.8016386873990673,2.818203206959506e-05
(EXACTLY_INTERACTION 2 (ON_TOP_OF IS_PYRAMID IS_RED)),(AND (AT_LEAST_1 2 IS_RED) (MORE_THAN IS_PYRAMID IS_BLUE) var0),0.8920017549999102,2.4553800249950655,11554,0.8920555081572058,4.860156439350399e-06
(EXACTLY_INTERACTION 2 (ON_TOP_OF IS_PYRAMID IS_RED)),(OR (AT_LEAST_1 3 IS_RED) (ODD_2 IS_RED IS_CHEESECAKE) var0),0.9467085200085421,2.6616853779814846,12347,0.8957669133007042,4.510372388943177e-06
(EXACTLY_INTERACTION 2 (ON_TOP_OF IS_PYRAMID IS_RED)),(AT_LEAST_INTERACTION 1 (ON_TOP_OF IS_PYRAMID IS_GROUNDED) var0),0.9715165009984048,2.754705812982138,12676,0.8972298670566546,4.382488962256434e-06
(AT_LEAST_INTERACTION 1 (ON_TOP_OF IS_FLAT IS_UPSIDE_DOWN)),(ODD_INTERACTION (TOUCHING IS_UPSIDE_DOWN IS_HORIZONTAL) var0),0.13889061799363844,0.16541917500580894,1714,0.7560199912254232,5.966490185218168e-05
(AT_LEAST_INTERACTION 1 (ON_TOP_OF IS_FLAT IS_UPSIDE_DOWN)),(ODD_INTERACTION (ON_TOP_OF IS_FLAT IS_VERTICAL) var0),0.14932065899756708,0.17708694799785007,1827,0.7623705704832797,5.387497389426338e-05
(AT_LEAST_INTERACTION 1 (ON_TOP_OF IS_FLAT IS_UPSIDE_DOWN)),(EXACTLY_INTERACTION 1 (TOUCHING IS_UPSIDE_DOWN IS_HORIZONTAL) var0),0.18468581700381037,0.22345267400305602,2256,0.7822579254812111,3.958243516687809e-05
(AT_LEAST_INTERACTION 1 (ON_TOP_OF IS_FLAT IS_UPSIDE_DOWN)),(AT_LEAST_INTERACTION 1 (TOUCHING IS_UPSIDE_DOWN IS_HORIZONTAL) var0),0.19307527000273694,0.2349096410061975,2343,0.7855878703951407,3.7041439669163185e-05
(AT_LEAST_INTERACTION 1 (ON_TOP_OF IS_FLAT IS_UPSIDE_DOWN)),(ODD_INTERACTION (TOUCHING IS_UPSIDE_DOWN IS_FLAT) var0),0.21029590400485176,0.26350568500402005,2564,0.793251164263331,3.2281933239853876e-05
(AT_LEAST_INTERACTION 1 (ON_TOP_OF IS_FLAT IS_UPSIDE_DOWN)),(ODD_INTERACTION (ON_TOP_OF IS_FLAT IS_UPSIDE_DOWN) var0),0.2759693529924334,0.3765590459915984,3384,0.8150108888447597,2.1803739267544436e-05
(AT_LEAST_INTERACTION 1 (ON_TOP_OF IS_FLAT IS_UPSIDE_DOWN)),(EXACTLY_INTERACTION 1 (TOUCHING IS_UPSIDE_DOWN IS_FLAT) var0),0.2797947109893357,0.38461202199141553,3431,0.8160277442826026,2.141623450070721e-05
(AT_LEAST_INTERACTION 1 (ON_TOP_OF IS_FLAT IS_UPSIDE_DOWN)),(AT_LEAST_INTERACTION 1 (TOUCHING IS_UPSIDE_DOWN IS_FLAT) var0),0.2961019659960584,0.423785457996928,3599,0.8195140082919647,2.0041418746828577e-05
(AT_LEAST_INTERACTION 1 (ON_TOP_OF IS_FLAT IS_UPSIDE_DOWN)),(AT_LEAST_INTERACTION 1 (ON_TOP_OF IS_FLAT IS_VERTICAL) var0),0.40498207300606737,0.6791819879990726,5010,0.8420821908774581,1.3036020388203351e-05
(AT_LEAST_INTERACTION 1 (ON_TOP_OF IS_FLAT IS_UPSIDE_DOWN)),(ODD_INTERACTION (ON_TOP_OF IS_HORIZONTAL IS_UPSIDE_DOWN) var0),0.4407456550115967,0.7563711499860801,5486,0.8478904704830258,1.1529948785748176e-05
(OR (AT_LEAST_1 3 IS_HORIZONTAL) (MORE_THAN IS_YELLOW IS_UPSIDE_DOWN)),(OR (AT_LEAST_1 3 IS_HORIZONTAL) (MORE_THAN IS_YELLOW IS_UPSIDE_DOWN) var0),5.437293358152601,10.680012129823808,84495,0.9725398283413623,2.4561230343735173e-07
