task_name,program,search_time,evaluation_time,nb_programs,cumulative_probability,probability
(AND (EVEN_1 IS_PYRAMID) (EVEN_2 IS_YELLOW IS_WEDGE)),(AND (EXACTLY_1 2 IS_PYRAMID) (AT_LEAST_1 2 IS_WEDGE) var0),0.13944512605667114,0.28588103130459785,2875,0.8037212955651889,2.7438599978846916e-05
(AND (EVEN_1 IS_PYRAMID) (EVEN_2 IS_YELLOW IS_WEDGE)),(AND (AT_LEAST_1 2 IS_WEDGE) (EXACTLY_1 2 IS_PYRAMID) var0),0.18596473149955273,0.4739158805459738,3922,0.8265035655555945,1.7769144623017733e-05
(AND (EVEN_1 IS_PYRAMID) (EVEN_2 IS_YELLOW IS_WEDGE)),(EVEN_2 IS_WEDGE IS_YELLOW var0),0.20767112635076046,0.5715193394571543,4451,0.8351386500828565,1.5114056637115634e-05
(AND (EVEN_1 IS_PYRAMID) (EVEN_2 IS_YELLOW IS_WEDGE)),(AND (EVEN_1 IS_WEDGE) (EXACTLY_1 2 IS_PYRAMID) var0),0.21101528219878674,0.590282928198576,4530,0.8363198212367899,1.4811042695135292e-05
(AND (EVEN_1 IS_PYRAMID) (EVEN_2 IS_YELLOW IS_WEDGE)),(AND (EVEN_1 IS_PYRAMID) (EXACTLY_1 2 IS_WEDGE) var0),0.2535221092402935,0.8054403066635132,5558,0.8496674411315516,1.1449607183752919e-05
(AND (EVEN_1 IS_PYRAMID) (EVEN_2 IS_YELLOW IS_WEDGE)),(AND (EXACTLY_1 2 IS_PYRAMID) (EXACTLY_1 2 IS_WEDGE) var0),0.26374843530356884,0.8470758683979511,5799,0.8523609029487914,1.0894830127810738e-05
(OR (ODD_1 IS_UPRIGHT) (MORE_THAN IS_FLAT IS_CHEESECAKE)),(OR (ODD_1 IS_UPRIGHT) (MORE_THAN IS_FLAT IS_BLOCK) var0),0.35452944971621037,0.6787960398942232,8121,0.8728935790361506,7.280336196450012e-06
(OR (ODD_1 IS_UPRIGHT) (MORE_THAN IS_FLAT IS_CHEESECAKE)),(OR (ODD_1 IS_UPRIGHT) (MORE_THAN IS_FLAT IS_CHEESECAKE) var0),1.450946994125843,4.656450524926186,36499,0.9495095904136932,1.0670429565782767e-06
(OR (ODD_1 IS_UPRIGHT) (MORE_THAN IS_FLAT IS_CHEESECAKE)),(OR (MORE_THAN IS_FLAT IS_BLOCK) (ODD_1 IS_UPRIGHT) var0),7.111274436116219,21.12756146118045,180059,0.9851331426797894,4.7686557003999276e-08
(OR (ODD_1 IS_UPRIGHT) (MORE_THAN IS_FLAT IS_CHEESECAKE)),(OR (MORE_THAN IS_FLAT IS_CHEESECAKE) (ODD_1 IS_UPRIGHT) var0),22.742621248587966,61.120643597096205,557842,0.9912587526590078,6.989183384058202e-09
(OR (ODD_1 IS_UPRIGHT) (MORE_THAN IS_FLAT IS_CHEESECAKE)),(OR (ODD_2 IS_VERTICAL IS_UPRIGHT) (MORE_THAN IS_FLAT IS_BLOCK) var0),34.06764761544764,89.64623146504164,830830,0.9927152318835205,4.106274812222676e-09
(OR (ODD_1 IS_UPRIGHT) (MORE_THAN IS_FLAT IS_CHEESECAKE)),(OR (ODD_2 IS_UPRIGHT IS_UPRIGHT) (MORE_THAN IS_FLAT IS_BLOCK) var0),38.61864307522774,102.54419282078743,941345,0.9931312176734505,3.4516835539619152e-09
(OR (ODD_1 IS_UPRIGHT) (MORE_THAN IS_FLAT IS_CHEESECAKE)),(OR (MORE_THAN IS_FLAT IS_BLOCK) (ODD_2 IS_VERTICAL IS_UPRIGHT) var0),62.27194275520742,161.0246234294027,1503189,0.994502861468723,1.7307382978770673e-09
(OR (ODD_1 IS_UPRIGHT) (MORE_THAN IS_FLAT IS_CHEESECAKE)),(OR (MORE_THAN IS_FLAT IS_BLOCK) (ODD_2 IS_UPRIGHT IS_UPRIGHT) var0),69.64841914176941,181.30893023125827,1678596,0.9947812520336429,1.4548370949777421e-09
(MORE_THAN IS_RED IS_BLUE),(MORE_THAN IS_RED IS_BLUE var0),0.0005044136196374893,0.0017283335328102112,16,0.09754737271893452,0.003562255628479748
(MORE_THAN IS_RED IS_BLUE),(OR (EXACTLY_1 3 IS_PYRAMID) (MORE_THAN IS_RED IS_BLUE) var0),3.1461525224149227,8.893631899729371,81687,0.9738187499357672,2.6139717169229274e-07
(MORE_THAN IS_RED IS_BLUE),(OR (AT_LEAST_1 3 IS_RED) (MORE_THAN IS_RED IS_BLUE) var0),3.333872502669692,9.441109847277403,86553,0.9750184746953571,2.3231021499296026e-07
(MORE_THAN IS_RED IS_BLUE),(OR (EXACTLY_1 2 IS_CHEESECAKE) (MORE_THAN IS_RED IS_BLUE) var0),3.7656461093574762,10.736586652696133,97866,0.9773401866829188,1.811388753902842e-07
(MORE_THAN IS_RED IS_BLUE),(OR (EVEN_1 IS_CHEESECAKE) (MORE_THAN IS_RED IS_BLUE) var0),4.158900707960129,11.897165272384882,108108,0.9790144564192839,1.4750333918437631e-07
(MORE_THAN IS_RED IS_BLUE),(OR (EXACTLY_1 3 IS_CHEESECAKE) (MORE_THAN IS_RED IS_BLUE) var0),4.378982465714216,12.540989493951201,113828,0.9798145601026345,1.324753452036683e-07
(MORE_THAN IS_RED IS_BLUE),(OR (EXACTLY_1 3 IS_UPSIDE_DOWN) (MORE_THAN IS_RED IS_BLUE) var0),5.158077150583267,14.775379050523043,133993,0.982058750034046,9.291874861927501e-08
(MORE_THAN IS_RED IS_BLUE),(OR (AT_LEAST_1 2 IS_CHEESECAKE) (MORE_THAN IS_RED IS_BLUE) var0),5.174854051321745,14.822003748267889,134416,0.9820979075711598,9.221251790948137e-08
(MORE_THAN IS_RED IS_BLUE),(AND (AT_LEAST_1 1 IS_RED) (MORE_THAN IS_RED IS_BLUE) var0),5.447921777144074,15.598606487736106,141358,0.9827027915879385,8.227592303226956e-08
(MORE_THAN IS_RED IS_BLUE),(OR (EXACTLY_1 3 IS_FLAT) (MORE_THAN IS_RED IS_BLUE) var0),6.114856585860252,17.414741829037666,158029,0.9839158197527085,6.407404685117378e-08
(MORE_THAN IS_PYRAMID IS_YELLOW),(MORE_THAN IS_PYRAMID IS_YELLOW var0),0.0013499241322278976,0.004634983837604523,43,0.18476865186908448,0.0027733323946669396
(MORE_THAN IS_PYRAMID IS_YELLOW),(OR (EVEN_1 IS_BLUE) (MORE_THAN IS_PYRAMID IS_YELLOW) var0),0.2925639860332012,0.7182992771267891,6557,0.8600083069006402,9.36376785061539e-06
(MORE_THAN IS_PYRAMID IS_YELLOW),(OR (EVEN_1 IS_YELLOW) (MORE_THAN IS_PYRAMID IS_YELLOW) var0),0.3433301206678152,0.8892958275973797,7854,0.8709117484475017,7.559882484000964e-06
(MORE_THAN IS_PYRAMID IS_YELLOW),(OR (EXACTLY_1 2 IS_BLUE) (MORE_THAN IS_PYRAMID IS_YELLOW) var0),0.465960631147027,1.3323775548487902,11001,0.8904825048131153,5.152789229404322e-06
(MORE_THAN IS_PYRAMID IS_YELLOW),(OR (ODD_1 IS_UPSIDE_DOWN) (MORE_THAN IS_PYRAMID IS_YELLOW) var0),0.46846165508031845,1.3424272686243057,11068,0.8908267349861473,5.1224193019358874e-06
(MORE_THAN IS_PYRAMID IS_YELLOW),(OR (EXACTLY_1 3 IS_PYRAMID) (MORE_THAN IS_PYRAMID IS_YELLOW) var0),0.5282719973474741,1.5617712624371052,12623,0.8982566158186799,4.44126738043317e-06
(MORE_THAN IS_PYRAMID IS_YELLOW),(OR (AT_LEAST_1 3 IS_WEDGE) (MORE_THAN IS_PYRAMID IS_YELLOW) var0),0.5775528606027365,1.7435905653983355,13933,0.9037503345625354,3.963047765860437e-06
(MORE_THAN IS_PYRAMID IS_YELLOW),(OR (EXACTLY_1 2 IS_CHEESECAKE) (MORE_THAN IS_PYRAMID IS_YELLOW) var0),0.6933634895831347,2.1556730400770903,16978,0.914385641820481,3.0776368731367024e-06
(MORE_THAN IS_PYRAMID IS_YELLOW),(OR (EXACTLY_1 3 IS_BLOCK) (MORE_THAN IS_PYRAMID IS_YELLOW) var0),0.7382216788828373,2.3045438192784786,18159,0.9178669772760933,2.8240106830654014e-06
(MORE_THAN IS_PYRAMID IS_YELLOW),(OR (EVEN_1 IS_CHEESECAKE) (MORE_THAN IS_PYRAMID IS_YELLOW) var0),0.8039953634142876,2.53850020468235,19859,0.9223813955231965,2.5061554452270996e-06
(EVEN_1 IS_BLUE),(EVEN_1 IS_BLUE var0),0.0031465254724025726,0.006874535232782364,93,0.29606143300401766,0.0017664839011619277
(EVEN_1 IS_BLUE),(EVEN_2 IS_BLUE IS_BLUE var0),0.05517433024942875,0.07365401461720467,1179,0.7149869845418382,0.00010527621125946938
(EVEN_1 IS_BLUE),(OR (EVEN_1 IS_BLUE) (EVEN_2 IS_BLUE IS_BLOCK) var0),0.16719877533614635,0.3028167746961117,3518,0.8188234792329969,2.048100937454778e-05
(EVEN_1 IS_BLUE),(OR (EVEN_1 IS_BLUE) (EVEN_1 IS_BLUE) var0),0.1757851429283619,0.3331615589559078,3703,0.8224755038424081,1.909714709707802e-05
(EVEN_1 IS_BLUE),(OR (EVEN_1 IS_BLUE) (EXACTLY_2 2 IS_BLUE IS_PYRAMID) var0),0.18496346473693848,0.3618875127285719,3925,0.8265568470165925,1.7758234158186986e-05
(EVEN_1 IS_BLUE),(OR (EVEN_1 IS_BLUE) (MORE_THAN IS_PYRAMID IS_PYRAMID) var0),0.19014861434698105,0.3772868160158396,4045,0.828646340953122,1.7032429765787667e-05
(EVEN_1 IS_BLUE),(OR (EVEN_1 IS_BLUE) (EVEN_2 IS_BLUE IS_PYRAMID) var0),0.21549414470791817,0.48489486798644066,4668,0.8383264550425118,1.4308545059313565e-05
(EVEN_1 IS_BLUE),(OR (EVEN_1 IS_BLUE) (MORE_THAN IS_BLOCK IS_BLOCK) var0),0.2256812248378992,0.524817131459713,4910,0.8416783803285115,1.3427001340660759e-05
(EVEN_1 IS_BLUE),(AND (EVEN_1 IS_BLUE) (AT_LEAST_1 2 IS_BLUE) var0),0.24636994674801826,0.6040956657379866,5432,0.8482041449949241,1.1771643897920288e-05
(EVEN_1 IS_BLUE),(AND (EVEN_1 IS_BLUE) (EVEN_1 IS_BLUE) var0),0.2634578160941601,0.6601670868694782,5857,0.8529894294451412,1.0779497577192649e-05
(EXACTLY_2 3 IS_YELLOW IS_BLOCK),(AT_LEAST_1 3 IS_BLOCK var0),0.004858123138546944,0.016971036791801453,141,0.3700764650112217,0.0012977951131381024
(EXACTLY_2 3 IS_YELLOW IS_BLOCK),(AT_LEAST_2 3 IS_YELLOW IS_BLOCK var0),0.006612066179513931,0.02083931304514408,185,0.4215249621450605,0.0010268940816037016
(EXACTLY_2 3 IS_YELLOW IS_BLOCK),(AT_LEAST_2 2 IS_YELLOW IS_BLOCK var0),0.008450120687484741,0.025141078978776932,231,0.4638167560226981,0.0008450808992337409
(EXACTLY_2 3 IS_YELLOW IS_BLOCK),(AT_LEAST_1 3 IS_YELLOW var0),0.00860600546002388,0.026062559336423874,236,0.46800501686205126,0.0008316709296650656
(EXACTLY_2 3 IS_YELLOW IS_BLOCK),(EXACTLY_2 3 IS_YELLOW IS_BLOCK var0),0.011380752548575401,0.030713779851794243,300,0.5134232679386451,0.0005925985995520038
(EXACTLY_2 3 IS_YELLOW IS_BLOCK),(AT_LEAST_2 3 IS_BLOCK IS_BLOCK var0),0.047059815376996994,0.06798388250172138,1029,0.6979001696693918,0.00012225528426210028
(EXACTLY_2 3 IS_YELLOW IS_BLOCK),(AT_LEAST_2 3 IS_YELLOW IS_YELLOW var0),0.10942346975207329,0.15815950743854046,2258,0.7836854784347884,3.908508274265094e-05
(EXACTLY_2 3 IS_YELLOW IS_BLOCK),(OR (AT_LEAST_1 3 IS_BLOCK) (AT_LEAST_1 2 IS_WEDGE) var0),0.38836266845464706,1.053911356255412,9005,0.8789674295889267,6.479126855539645e-06
(EXACTLY_2 3 IS_YELLOW IS_BLOCK),(OR (AT_LEAST_1 2 IS_WEDGE) (AT_LEAST_1 3 IS_BLOCK) var0),0.38842632807791233,1.0556617863476276,9007,0.8789803878426379,6.479126855539644e-06
(EXACTLY_2 3 IS_YELLOW IS_BLOCK),(OR (AT_LEAST_1 3 IS_BLOCK) (MORE_THAN IS_WEDGE IS_BLOCK) var0),0.41950293630361557,1.1775976065546274,9822,0.8839966734500544,5.8737828769237484e-06
(AND (ODD_1 IS_BLUE) (EXACTLY_2 2 IS_HORIZONTAL IS_PYRAMID)),(MORE_THAN IS_PYRAMID IS_UPRIGHT var0),0.002178531140089035,0.006259171292185783,67,0.24484528560846672,0.0022071219484080117
(AND (ODD_1 IS_BLUE) (EXACTLY_2 2 IS_HORIZONTAL IS_PYRAMID)),(MORE_THAN IS_FLAT IS_RED var0),0.007900644093751907,0.020861530676484108,219,0.4535392008130741,0.000869543560587824
(AND (ODD_1 IS_BLUE) (EXACTLY_2 2 IS_HORIZONTAL IS_PYRAMID)),(AT_LEAST_2 2 IS_HORIZONTAL IS_PYRAMID var0),0.014700865373015404,0.03554065711796284,376,0.5523747581085939,0.0004531293499130735
(AND (ODD_1 IS_BLUE) (EXACTLY_2 2 IS_HORIZONTAL IS_PYRAMID)),(EVEN_2 IS_FLAT IS_PYRAMID var0),0.02264311909675598,0.04763464257121086,544,0.6111169587172486,0.0002693678308331192
(AND (ODD_1 IS_BLUE) (EXACTLY_2 2 IS_HORIZONTAL IS_PYRAMID)),(EVEN_2 IS_HORIZONTAL IS_PYRAMID var0),0.023282181471586227,0.04899480566382408,559,0.6150666506901066,0.0002584604167114086
(AND (ODD_1 IS_BLUE) (EXACTLY_2 2 IS_HORIZONTAL IS_PYRAMID)),(EXACTLY_2 2 IS_HORIZONTAL IS_PYRAMID var0),0.030034014955163002,0.05732688680291176,689,0.6446573295074798,0.00020221973782375788
(AND (ODD_1 IS_BLUE) (EXACTLY_2 2 IS_HORIZONTAL IS_PYRAMID)),(EXACTLY_2 2 IS_FLAT IS_PYRAMID var0),0.030868424102663994,0.05871425196528435,705,0.6478506785562091,0.0001968349191775115
(AND (ODD_1 IS_BLUE) (EXACTLY_2 2 IS_HORIZONTAL IS_PYRAMID)),(EXACTLY_2 2 IS_PYRAMID IS_FLAT var0),0.11070302873849869,0.1631461549550295,2285,0.7847312507352353,3.83856966829448e-05
(AND (ODD_1 IS_BLUE) (EXACTLY_2 2 IS_HORIZONTAL IS_PYRAMID)),(EXACTLY_2 2 IS_PYRAMID IS_HORIZONTAL var0),0.11484550312161446,0.1754114255309105,2374,0.7880336849911543,3.5944574113474006e-05
(AND (ODD_1 IS_BLUE) (EXACTLY_2 2 IS_HORIZONTAL IS_PYRAMID)),(EVEN_2 IS_PYRAMID IS_HORIZONTAL var0),0.11869630217552185,0.18719167448580265,2459,0.7910170424093801,3.42612370356776e-05
(AND (EVEN_1 IS_FLAT) (ODD_2 IS_UPRIGHT IS_BLOCK)),(OR (ODD_1 IS_UPRIGHT) (ODD_2 IS_YELLOW IS_UPSIDE_DOWN) var0),0.38983280397951603,1.1802002638578415,9030,0.8791291234863878,6.460464826376557e-06
(AND (EVEN_1 IS_FLAT) (ODD_2 IS_UPRIGHT IS_BLOCK)),(AND (EVEN_1 IS_FLAT) (MORE_THAN IS_UPRIGHT IS_UPSIDE_DOWN) var0),0.5462602730840445,1.8230781573802233,13102,0.9003386083388889,4.255342242178773e-06
(AND (EVEN_1 IS_FLAT) (ODD_2 IS_UPRIGHT IS_BLOCK)),(OR (AT_LEAST_1 3 IS_YELLOW) (ODD_1 IS_UPRIGHT) var0),0.5586992278695107,1.8706725612282753,13428,0.9017060056613058,4.135456235648939e-06
(AND (EVEN_1 IS_FLAT) (ODD_2 IS_UPRIGHT IS_BLOCK)),(OR (EXACTLY_1 3 IS_VERTICAL) (ODD_1 IS_UPRIGHT) var0),0.5629174020141363,1.8886912055313587,13535,0.902146585814241,4.1019809640559235e-06
(AND (EVEN_1 IS_FLAT) (ODD_2 IS_UPRIGHT IS_BLOCK)),(OR (ODD_1 IS_UPRIGHT) (EXACTLY_2 2 IS_YELLOW IS_HORIZONTAL) var0),0.6547308806329966,2.2655948530882597,15952,0.9111053957903698,3.3261856801201717e-06
(AND (EVEN_1 IS_FLAT) (ODD_2 IS_UPRIGHT IS_BLOCK)),(OR (ODD_1 IS_UPRIGHT) (AT_LEAST_1 3 IS_YELLOW) var0),0.7192231975495815,2.5298120006918907,17640,0.9163743557725017,2.9320964950359933e-06
(AND (EVEN_1 IS_FLAT) (ODD_2 IS_UPRIGHT IS_BLOCK)),(AND (ODD_1 IS_VERTICAL) (MORE_THAN IS_UPRIGHT IS_UPSIDE_DOWN) var0),1.1072541698813438,4.137157736346126,27751,0.9381014484523187,1.5950013516537617e-06
(AND (EVEN_1 IS_FLAT) (ODD_2 IS_UPRIGHT IS_BLOCK)),(OR (ODD_1 IS_UPRIGHT) (AT_LEAST_2 1 IS_YELLOW IS_UPSIDE_DOWN) var0),1.1589191518723965,4.372145833447576,29102,0.9401829115693212,1.4894945971427044e-06
(AND (EVEN_1 IS_FLAT) (ODD_2 IS_UPRIGHT IS_BLOCK)),(AND (ODD_1 IS_VERTICAL) (AT_LEAST_1 1 IS_UPRIGHT) var0),1.1789036933332682,4.455346008762717,29622,0.9409474433327333,1.4524586575812185e-06
(AND (EVEN_1 IS_FLAT) (ODD_2 IS_UPRIGHT IS_BLOCK)),(OR (ODD_1 IS_UPRIGHT) (EXACTLY_1 3 IS_VERTICAL) var0),1.2370105627924204,4.7052459213882685,31136,0.9430685827908901,1.349707438300616e-06
(EITHER_OR 1 3),(EITHER_OR 1 3 var0),0.0001368783414363861,0.0009246207773685455,6,0.058568232752857816,0.00463372003123869
(EITHER_OR 1 3),(EITHER_OR 3 1 var0),0.00016369856894016266,0.0013532843440771103,7,0.0630402609127417,0.004472028159883892
(EITHER_OR 1 3),(AND (EITHER_OR 1 3) ODD var0),0.7644403148442507,1.7001716122031212,18852,0.9197725655740827,2.678476247372048e-06
(EITHER_OR 1 3),(AND (EITHER_OR 3 1) ODD var0),0.7698151003569365,1.7138337474316359,18988,0.920135186576136,2.654947088860194e-06
(EITHER_OR 1 3),(OR (AT_LEAST_1 3 IS_WEDGE) (EITHER_OR 1 3) var0),2.008929243311286,4.955544602125883,51458,0.9615762042335603,6.109881034826128e-07
(EITHER_OR 1 3),(OR (AT_LEAST_1 3 IS_WEDGE) (EITHER_OR 3 1) var0),2.0206110775470734,4.987570747733116,51765,0.9617629412733334,6.056208593452773e-07
(EITHER_OR 1 3),(OR (EXACTLY_1 2 IS_CHEESECAKE) (EITHER_OR 1 3) var0),2.321545161306858,5.758273888379335,59667,0.9660094042249958,4.7448386584135586e-07
(EITHER_OR 1 3),(OR (EXACTLY_1 2 IS_CHEESECAKE) (EITHER_OR 3 1) var0),2.3352660685777664,5.793843725696206,60023,0.96617758904589,4.7031574745626565e-07
(EITHER_OR 1 3),(OR (EVEN_1 IS_CHEESECAKE) (EITHER_OR 1 3) var0),2.595409370958805,6.4721517115831375,66888,0.9691025346733771,3.863773276162538e-07
(EITHER_OR 1 3),(OR (EVEN_1 IS_CHEESECAKE) (EITHER_OR 3 1) var0),2.6081393975764513,6.5098150838166475,67217,0.9692290993117149,3.829831838765849e-07
(MORE_THAN IS_PYRAMID IS_BLOCK),(MORE_THAN IS_PYRAMID IS_BLOCK var0),0.00044882670044898987,0.0018346644937992096,14,0.09037702623633846,0.003610680193033741
(MORE_THAN IS_PYRAMID IS_BLOCK),(OR (EVEN_1 IS_RED) (MORE_THAN IS_PYRAMID IS_BLOCK) var0),0.10475159250199795,0.09180822968482971,2185,0.7807591284363744,4.114971264239149e-05
(MORE_THAN IS_PYRAMID IS_BLOCK),(OR (EVEN_1 IS_PYRAMID) (MORE_THAN IS_PYRAMID IS_BLOCK) var0),0.12077056244015694,0.11879600211977959,2522,0.7931269289573896,3.2830929107361836e-05
(MORE_THAN IS_PYRAMID IS_BLOCK),(OR (EVEN_1 IS_UPRIGHT) (MORE_THAN IS_PYRAMID IS_BLOCK) var0),0.1227191686630249,0.12258111499249935,2562,0.7944260090648874,3.219412681327476e-05
(MORE_THAN IS_PYRAMID IS_BLOCK),(OR (EVEN_1 IS_VERTICAL) (MORE_THAN IS_PYRAMID IS_BLOCK) var0),0.15163740143179893,0.16470125876367092,3184,0.8115027832507635,2.342241489730921e-05
(MORE_THAN IS_PYRAMID IS_BLOCK),(OR (EXACTLY_1 2 IS_PYRAMID) (MORE_THAN IS_PYRAMID IS_BLOCK) var0),0.1640763320028782,0.18212417513132095,3482,0.8180805657336494,2.079121786731934e-05
(MORE_THAN IS_PYRAMID IS_BLOCK),(OR (EVEN_1 IS_WEDGE) (MORE_THAN IS_PYRAMID IS_BLOCK) var0),0.196745615452528,0.23480370827019215,4251,0.8320406523003199,1.5949663449044894e-05
(MORE_THAN IS_PYRAMID IS_BLOCK),(OR (EXACTLY_1 3 IS_PYRAMID) (MORE_THAN IS_PYRAMID IS_BLOCK) var0),0.20366093702614307,0.2471859436482191,4428,0.8347899646162793,1.5205591611647712e-05
(MORE_THAN IS_PYRAMID IS_BLOCK),(OR (EXACTLY_1 3 IS_BLOCK) (MORE_THAN IS_PYRAMID IS_BLOCK) var0),0.2825963497161865,0.3867693096399307,6389,0.858409676313791,9.668580408312831e-06
(MORE_THAN IS_PYRAMID IS_BLOCK),(OR (EXACTLY_1 2 IS_WEDGE) (MORE_THAN IS_PYRAMID IS_BLOCK) var0),0.3314716573804617,0.4789963383227587,7634,0.8692197991805654,7.808241420798382e-06
(AT_LEAST_2 3 IS_YELLOW IS_BLOCK),(AT_LEAST_1 3 IS_BLOCK var0),0.004816416651010513,0.018247030675411224,141,0.3700764650112217,0.0012977951131381024
(AT_LEAST_2 3 IS_YELLOW IS_BLOCK),(AT_LEAST_2 3 IS_YELLOW IS_BLOCK var0),0.0065607950091362,0.02374264970421791,185,0.4215249621450605,0.0010268940816037016
(AT_LEAST_2 3 IS_YELLOW IS_BLOCK),(AT_LEAST_2 2 IS_YELLOW IS_BLOCK var0),0.00839579850435257,0.029143651947379112,231,0.4638167560226981,0.0008450808992337409
(AT_LEAST_2 3 IS_YELLOW IS_BLOCK),(AT_LEAST_1 3 IS_YELLOW var0),0.0085503701120615,0.029879145324230194,236,0.46800501686205126,0.0008316709296650656
(AT_LEAST_2 3 IS_YELLOW IS_BLOCK),(AT_LEAST_2 3 IS_BLOCK IS_BLOCK var0),0.04700077883899212,0.08463085070252419,1029,0.6979001696693918,0.00012225528426210028
(AT_LEAST_2 3 IS_YELLOW IS_BLOCK),(AT_LEAST_2 3 IS_YELLOW IS_YELLOW var0),0.10885650664567947,0.16470345854759216,2258,0.7836854784347884,3.908508274265094e-05
(AT_LEAST_2 3 IS_YELLOW IS_BLOCK),(OR (AT_LEAST_1 3 IS_BLOCK) (MORE_THAN IS_PYRAMID IS_BLOCK) var0),0.3689606096595526,1.0312146879732609,8527,0.8757725852543111,6.901096610979013e-06
(AT_LEAST_2 3 IS_YELLOW IS_BLOCK),(AT_LEAST_2 3 IS_BLOCK IS_YELLOW var0),0.5085241980850697,1.6063413117080927,12144,0.8960794292036971,4.653213984492086e-06
(AT_LEAST_2 3 IS_YELLOW IS_BLOCK),(AT_LEAST_2 2 IS_BLOCK IS_YELLOW var0),0.5920159667730331,1.967959076166153,14351,0.9053789599013047,3.829355265345815e-06
(AT_LEAST_2 3 IS_YELLOW IS_BLOCK),(OR (AT_LEAST_1 3 IS_BLOCK) (EXACTLY_2 2 IS_BLUE IS_PYRAMID) var0),0.5928814671933651,1.9719859529286623,14374,0.9054669491580406,3.822706206315663e-06
(EXACTLY_INTERACTION 2 (ON_TOP_OF IS_PYRAMID IS_RED)),(EVEN_INTERACTION (ON_TOP_OF IS_PYRAMID IS_RED) var0),0.03216940723359585,0.06385747715830803,733,0.6532045148957689,0.0001866752969777111
(EXACTLY_INTERACTION 2 (ON_TOP_OF IS_PYRAMID IS_RED)),(AT_LEAST_INTERACTION 1 (TOUCHING IS_PYRAMID IS_RED) var0),0.0402323380112648,0.07625367306172848,894,0.679714992046835,0.00014668369989510733
(EXACTLY_INTERACTION 2 (ON_TOP_OF IS_PYRAMID IS_RED)),(AT_LEAST_INTERACTION 2 (TOUCHING IS_PYRAMID IS_RED) var0),0.049120329320430756,0.08888603560626507,1069,0.7027138733542766,0.00011811827866599582
(EXACTLY_INTERACTION 2 (ON_TOP_OF IS_PYRAMID IS_RED)),(AT_LEAST_INTERACTION 1 (ON_TOP_OF IS_PYRAMID IS_RED) var0),0.08764825388789177,0.15108459070324898,1821,0.7635553585546143,5.368736698218337e-05
(EXACTLY_INTERACTION 2 (ON_TOP_OF IS_PYRAMID IS_RED)),(AT_LEAST_INTERACTION 1 (TOUCHING IS_RED IS_PYRAMID) var0),0.09918600879609585,0.17594669945538044,2049,0.7748316104949311,4.5911778198800364e-05
(EXACTLY_INTERACTION 2 (ON_TOP_OF IS_PYRAMID IS_RED)),(AT_LEAST_INTERACTION 2 (ON_TOP_OF IS_PYRAMID IS_RED) var0),0.10292653925716877,0.18597635440528393,2127,0.7783076755889252,4.3232202205015687e-05
(EXACTLY_INTERACTION 2 (ON_TOP_OF IS_PYRAMID IS_RED)),(AT_LEAST_INTERACTION 2 (TOUCHING IS_RED IS_PYRAMID) var0),0.1131233423948288,0.21232116594910622,2334,0.786578433612225,3.697084417161051e-05
(EXACTLY_INTERACTION 2 (ON_TOP_OF IS_PYRAMID IS_RED)),(EXACTLY_INTERACTION 2 (ON_TOP_OF IS_PYRAMID IS_RED) var0),0.1230641882866621,0.24271768890321255,2548,0.7939740834757144,3.238980729153352e-05
(EXACTLY_INTERACTION 2 (ON_TOP_OF IS_PYRAMID IS_RED)),(AND (EVEN_1 IS_PYRAMID) (AT_LEAST_1 2 IS_RED) var0),0.13383176177740097,0.2757690064609051,2777,0.8009699628881014,2.8719543331286305e-05
(EXACTLY_INTERACTION 2 (ON_TOP_OF IS_PYRAMID IS_RED)),(AT_LEAST_INTERACTION 1 (ON_TOP_OF IS_PYRAMID IS_GROUNDED) var0),0.3529602773487568,1.2060793582350016,8113,0.8728352847292602,7.294117139215397e-06
(AT_LEAST_INTERACTION 1 (ON_TOP_OF IS_FLAT IS_UPSIDE_DOWN)),(ODD_INTERACTION (TOUCHING IS_UPSIDE_DOWN IS_HORIZONTAL) var0),0.08043001405894756,0.11906457506120205,1683,0.7557325768215593,6.0729738699687175e-05
(AT_LEAST_INTERACTION 1 (ON_TOP_OF IS_FLAT IS_UPSIDE_DOWN)),(ODD_INTERACTION (ON_TOP_OF IS_FLAT IS_VERTICAL) var0),0.08560899458825588,0.12761529348790646,1786,0.7616573217764291,5.501210258089675e-05
(AT_LEAST_INTERACTION 1 (ON_TOP_OF IS_FLAT IS_UPSIDE_DOWN)),(EXACTLY_INTERACTION 1 (TOUCHING IS_UPSIDE_DOWN IS_HORIZONTAL) var0),0.10771116241812706,0.16931724175810814,2237,0.7828584744676514,3.9677313855078726e-05
(AT_LEAST_INTERACTION 1 (ON_TOP_OF IS_FLAT IS_UPSIDE_DOWN)),(AT_LEAST_INTERACTION 1 (TOUCHING IS_UPSIDE_DOWN IS_HORIZONTAL) var0),0.11198811046779156,0.17676366306841373,2316,0.785906974266415,3.757460280232875e-05
(AT_LEAST_INTERACTION 1 (ON_TOP_OF IS_FLAT IS_UPSIDE_DOWN)),(AT_LEAST_INTERACTION 1 (TOUCHING IS_HORIZONTAL IS_UPSIDE_DOWN) var0),0.12261782586574554,0.20318827219307423,2545,0.7938768529066252,3.242962081493969e-05
